Experiment Name,Crossover,Mutation Rate,Mutation,Selection,Survivor Selection,Generation Number,Generation Log File,Best Fitness,Lowest Fitness,Average Fitness,Standard Deviation Fitness,Median Fitness
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,59,../RESULTS/Combination_Experiment_33/Results_Gen_59_20231225_143749.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,60,../RESULTS/Combination_Experiment_33/Results_Gen_60_20231225_143759.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,61,../RESULTS/Combination_Experiment_33/Results_Gen_61_20231225_143808.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,62,../RESULTS/Combination_Experiment_33/Results_Gen_62_20231225_143818.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,63,../RESULTS/Combination_Experiment_33/Results_Gen_63_20231225_143828.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,64,../RESULTS/Combination_Experiment_33/Results_Gen_64_20231225_143838.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,65,../RESULTS/Combination_Experiment_33/Results_Gen_65_20231225_143848.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,66,../RESULTS/Combination_Experiment_33/Results_Gen_66_20231225_143857.txt,-0.8127207158805819,-0.8408103080312265,-0.8253855402246454,0.010228714579263583,-0.8240055684933866
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,67,../RESULTS/Combination_Experiment_33/Results_Gen_67_20231225_143908.txt,-0.8127207158805819,-0.8268670826262442,-0.820243950955785,0.005810195787298886,-0.821144054360529
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,68,../RESULTS/Combination_Experiment_33/Results_Gen_68_20231225_143917.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,69,../RESULTS/Combination_Experiment_33/Results_Gen_69_20231225_143927.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,70,../RESULTS/Combination_Experiment_33/Results_Gen_70_20231225_143937.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,71,../RESULTS/Combination_Experiment_33/Results_Gen_71_20231225_143946.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,72,../RESULTS/Combination_Experiment_33/Results_Gen_72_20231225_143957.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,73,../RESULTS/Combination_Experiment_33/Results_Gen_73_20231225_144007.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,74,../RESULTS/Combination_Experiment_33/Results_Gen_74_20231225_144017.txt,-0.7426742039215174,-0.8268670826262442,-0.8008515141972181,0.03396348909667719,-0.8169323851205554
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,75,../RESULTS/Combination_Experiment_33/Results_Gen_75_20231225_144026.txt,-0.6890597174445833,-0.8268670826262442,-0.7784931548466911,0.05405922497303559,-0.8127207158805819
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,76,../RESULTS/Combination_Experiment_33/Results_Gen_76_20231225_144036.txt,-0.6890597174445833,-0.8268670826262442,-0.7784931548466911,0.05405922497303559,-0.8127207158805819
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,77,../RESULTS/Combination_Experiment_33/Results_Gen_77_20231225_144047.txt,-0.6890597174445833,-0.8268670826262442,-0.7784931548466911,0.05405922497303559,-0.8127207158805819
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,78,../RESULTS/Combination_Experiment_33/Results_Gen_78_20231225_144057.txt,-0.6890597174445833,-0.8268670826262442,-0.7784931548466911,0.05405922497303559,-0.8127207158805819
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,79,../RESULTS/Combination_Experiment_33/Results_Gen_79_20231225_144107.txt,-0.6890597174445833,-0.8268670826262442,-0.7784931548466911,0.05405922497303559,-0.8127207158805819
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,80,../RESULTS/Combination_Experiment_33/Results_Gen_80_20231225_144116.txt,-0.6890597174445833,-0.8268670826262442,-0.7639973964413255,0.05904208862586688,-0.7776974599010497
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,81,../RESULTS/Combination_Experiment_33/Results_Gen_81_20231225_144126.txt,-0.6890597174445833,-0.8268670826262442,-0.7639973964413255,0.05904208862586688,-0.7776974599010497
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,82,../RESULTS/Combination_Experiment_33/Results_Gen_82_20231225_144136.txt,-0.6890597174445833,-0.8268670826262442,-0.7639973964413255,0.05904208862586688,-0.7776974599010497
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,83,../RESULTS/Combination_Experiment_33/Results_Gen_83_20231225_144146.txt,-0.6890597174445833,-0.8268670826262442,-0.7639973964413255,0.05904208862586688,-0.7776974599010497
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,84,../RESULTS/Combination_Experiment_33/Results_Gen_84_20231225_144155.txt,-0.6890597174445833,-0.8268670826262442,-0.7639973964413255,0.05904208862586688,-0.7776974599010497
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,85,../RESULTS/Combination_Experiment_33/Results_Gen_85_20231225_144205.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,86,../RESULTS/Combination_Experiment_33/Results_Gen_86_20231225_144215.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,87,../RESULTS/Combination_Experiment_33/Results_Gen_87_20231225_144225.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,88,../RESULTS/Combination_Experiment_33/Results_Gen_88_20231225_144235.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,89,../RESULTS/Combination_Experiment_33/Results_Gen_89_20231225_144244.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,90,../RESULTS/Combination_Experiment_33/Results_Gen_90_20231225_144254.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,91,../RESULTS/Combination_Experiment_33/Results_Gen_91_20231225_144304.txt,-0.6890597174445833,-0.821144054360529,-0.7514234592043417,0.056873003167830186,-0.7426742039215174
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,92,../RESULTS/Combination_Experiment_33/Results_Gen_92_20231225_144314.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,93,../RESULTS/Combination_Experiment_33/Results_Gen_93_20231225_144324.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,94,../RESULTS/Combination_Experiment_33/Results_Gen_94_20231225_144334.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,95,../RESULTS/Combination_Experiment_33/Results_Gen_95_20231225_144344.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,96,../RESULTS/Combination_Experiment_33/Results_Gen_96_20231225_144353.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,97,../RESULTS/Combination_Experiment_33/Results_Gen_97_20231225_144404.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,98,../RESULTS/Combination_Experiment_33/Results_Gen_98_20231225_144414.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,99,../RESULTS/Combination_Experiment_33/Results_Gen_99_20231225_144424.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_33,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Truncation Survivor Selection,100,../RESULTS/Combination_Experiment_33/Results_Gen_100_20231225_144433.txt,-0.6890597174445833,-0.821144054360529,-0.7446225142697113,0.054099103514994265,-0.7266459967590382
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,1,../RESULTS/Combination_Experiment_34/Results_Gen_1_20231225_195209.txt,-1.1062109253475887,-2.785576668638629,-2.170172189687421,0.3887072345670033,-2.2286224127574656
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,2,../RESULTS/Combination_Experiment_34/Results_Gen_2_20231225_195223.txt,-1.1062109253475887,-2.729441634855038,-2.1573512630426044,0.38234364090754214,-2.203906561841742
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,3,../RESULTS/Combination_Experiment_34/Results_Gen_3_20231225_195237.txt,-1.1062109253475887,-2.6087564399845906,-2.145179127472127,0.37707465011112684,-2.179190710926018
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,4,../RESULTS/Combination_Experiment_34/Results_Gen_4_20231225_195250.txt,-1.1062109253475887,-2.5767589623044143,-2.1351013598088127,0.37483715198639167,-2.1764521489826816
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,5,../RESULTS/Combination_Experiment_34/Results_Gen_5_20231225_195304.txt,-1.1062109253475887,-2.541323781982852,-2.1252867464200214,0.37308732451042165,-2.1737135870393454
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,6,../RESULTS/Combination_Experiment_34/Results_Gen_6_20231225_195319.txt,-1.1062109253475887,-2.527118096039959,-2.115831359248139,0.3719334074302119,-2.165898161242831
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,7,../RESULTS/Combination_Experiment_34/Results_Gen_7_20231225_195332.txt,-1.1062109253475887,-2.5252332629571614,-2.1062665514157706,0.3708452182074184,-2.1580827354463166
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,8,../RESULTS/Combination_Experiment_34/Results_Gen_8_20231225_195346.txt,-1.1062109253475887,-2.497143765008148,-2.0962911535219284,0.36948848481517327,-2.154288771946695
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,9,../RESULTS/Combination_Experiment_34/Results_Gen_9_20231225_195400.txt,-1.1062109253475887,-2.4933613203848775,-2.0865142605588494,0.36856052182123333,-2.1504948084470743
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,10,../RESULTS/Combination_Experiment_34/Results_Gen_10_20231225_195413.txt,-1.1062109253475887,-2.49101823594035,-2.074416677328872,0.36310767922085485,-2.1376504337862308
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,11,../RESULTS/Combination_Experiment_34/Results_Gen_11_20231225_195428.txt,-1.1062109253475887,-2.486724412875215,-2.0640016383635844,0.3615189785810668,-2.1342362570367115
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,12,../RESULTS/Combination_Experiment_34/Results_Gen_12_20231225_195441.txt,-1.1062109253475887,-2.476748498978559,-2.05239194371602,0.35515802481652176,-2.1174140812774995
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,13,../RESULTS/Combination_Experiment_34/Results_Gen_13_20231225_195455.txt,-1.1062109253475887,-2.455197888081548,-2.0410386585774853,0.3486094188357612,-2.093190916000254
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,14,../RESULTS/Combination_Experiment_34/Results_Gen_14_20231225_195508.txt,-1.1062109253475887,-2.449178263950665,-2.030419191154304,0.34660311516388853,-2.0823757497327025
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,15,../RESULTS/Combination_Experiment_34/Results_Gen_15_20231225_195523.txt,-1.1062109253475887,-2.4452508124335206,-2.0193992155543996,0.3443239441051742,-2.081081762311684
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,16,../RESULTS/Combination_Experiment_34/Results_Gen_16_20231225_195537.txt,-1.1062109253475887,-2.441976887629143,-2.0078897129360453,0.3416569426780292,-2.079787774890666
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,17,../RESULTS/Combination_Experiment_34/Results_Gen_17_20231225_195550.txt,-1.1062109253475887,-2.4383243755084623,-1.9970059248337235,0.333983363642461,-2.039276727843231
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,18,../RESULTS/Combination_Experiment_34/Results_Gen_18_20231225_195604.txt,-1.1062109253475887,-2.421278143945931,-1.9913199563568718,0.3281617438749744,-2.039276727843231
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,19,../RESULTS/Combination_Experiment_34/Results_Gen_19_20231225_195617.txt,-1.1062109253475887,-2.384627797615068,-1.9793766733682867,0.32465946517983674,-2.0309469106402034
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,20,../RESULTS/Combination_Experiment_34/Results_Gen_20_20231225_195632.txt,-1.1062109253475887,-2.3834225314517616,-1.9677980698183786,0.32185244818535746,-2.022617093437175
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,21,../RESULTS/Combination_Experiment_34/Results_Gen_21_20231225_195645.txt,-1.1062109253475887,-2.3783719245646404,-1.9555738209468083,0.3184424665986929,-2.0224768602048977
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,22,../RESULTS/Combination_Experiment_34/Results_Gen_22_20231225_195659.txt,-1.1062109253475887,-2.352765043648011,-1.9427617572008136,0.31447962796954804,-2.02233662697262
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,23,../RESULTS/Combination_Experiment_34/Results_Gen_23_20231225_195712.txt,-1.1062109253475887,-2.3257880501971453,-1.9299491544993388,0.31075812023514093,-2.0159851468479824
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,24,../RESULTS/Combination_Experiment_34/Results_Gen_24_20231225_195726.txt,-1.1062109253475887,-2.266389470803374,-1.9171801578639258,0.3073569218914355,-2.009633666723344
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,25,../RESULTS/Combination_Experiment_34/Results_Gen_25_20231225_195740.txt,-1.1062109253475887,-2.2286224127574656,-1.9055398474326108,0.3056416502714769,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,26,../RESULTS/Combination_Experiment_34/Results_Gen_26_20231225_195754.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,27,../RESULTS/Combination_Experiment_34/Results_Gen_27_20231225_195807.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,28,../RESULTS/Combination_Experiment_34/Results_Gen_28_20231225_195821.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,29,../RESULTS/Combination_Experiment_34/Results_Gen_29_20231225_195834.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,30,../RESULTS/Combination_Experiment_34/Results_Gen_30_20231225_195849.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,31,../RESULTS/Combination_Experiment_34/Results_Gen_31_20231225_195903.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,32,../RESULTS/Combination_Experiment_34/Results_Gen_32_20231225_195916.txt,-1.1062109253475887,-2.2279435418649554,-1.8943990693179606,0.30481892964514073,-1.9973604079557785
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,33,../RESULTS/Combination_Experiment_34/Results_Gen_33_20231225_195930.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,34,../RESULTS/Combination_Experiment_34/Results_Gen_34_20231225_195944.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,35,../RESULTS/Combination_Experiment_34/Results_Gen_35_20231225_195958.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,36,../RESULTS/Combination_Experiment_34/Results_Gen_36_20231225_200012.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,37,../RESULTS/Combination_Experiment_34/Results_Gen_37_20231225_200026.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,38,../RESULTS/Combination_Experiment_34/Results_Gen_38_20231225_200040.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,39,../RESULTS/Combination_Experiment_34/Results_Gen_39_20231225_200054.txt,-1.1062109253475887,-2.229266883205946,-1.9055613297808935,0.30566437952156594,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,40,../RESULTS/Combination_Experiment_34/Results_Gen_40_20231225_200108.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,41,../RESULTS/Combination_Experiment_34/Results_Gen_41_20231225_200122.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,42,../RESULTS/Combination_Experiment_34/Results_Gen_42_20231225_200135.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,43,../RESULTS/Combination_Experiment_34/Results_Gen_43_20231225_200149.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,44,../RESULTS/Combination_Experiment_34/Results_Gen_44_20231225_200204.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,45,../RESULTS/Combination_Experiment_34/Results_Gen_45_20231225_200217.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,46,../RESULTS/Combination_Experiment_34/Results_Gen_46_20231225_200231.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,47,../RESULTS/Combination_Experiment_34/Results_Gen_47_20231225_200245.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,48,../RESULTS/Combination_Experiment_34/Results_Gen_48_20231225_200258.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,49,../RESULTS/Combination_Experiment_34/Results_Gen_49_20231225_200313.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,50,../RESULTS/Combination_Experiment_34/Results_Gen_50_20231225_200326.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,51,../RESULTS/Combination_Experiment_34/Results_Gen_51_20231225_200340.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,52,../RESULTS/Combination_Experiment_34/Results_Gen_52_20231225_200354.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,53,../RESULTS/Combination_Experiment_34/Results_Gen_53_20231225_200408.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,54,../RESULTS/Combination_Experiment_34/Results_Gen_54_20231225_200422.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,55,../RESULTS/Combination_Experiment_34/Results_Gen_55_20231225_200435.txt,-1.1062109253475887,-2.248177464364782,-1.906191682486188,0.3063500175328927,-2.003497037339561
Combination_Experiment_34,Single Point Crossover,0.01,Uniform Mutation,Stochastic Universal Selection,Steady State Selection,56,../RESULTS/Combination_Experiment_34/Results_Gen_56_20231225_200449.txt,-1.1062109253475887,-2.2410176269143802,-1.9059530212378413,0.3060861766753215,-2.003497037339561
